dataset,deg_id,gene_name,gene_id,cog,functional_category,function,organism,accession,growth_condition,expression_level,gene_ontology,uniprot_id,extra,strain,organism_dataset,method,condition,pmid,reference,aa_len,nt_len
DEG1053,DEG10530046,-,Protein_ID: WP_006492997.1,-,-,4-hydroxybenzoate octaprenyltransferase,Burkholderia cenocepacia strain K56-2 scf7180000000048,NZ_LAUA01000001,Luria-Bertani (LB) media,locus_tag:WQ49_RS00920,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",284,855
DEG1053,DEG10530047,-,Protein_ID: WP_006492995.1,-,-,pyrroline-5-carboxylate reductase,Burkholderia cenocepacia strain K56-2 scf7180000000048,NZ_LAUA01000001,Luria-Bertani (LB) media,locus_tag:WQ49_RS00925,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",270,813
DEG1053,DEG10530048,-,Protein_ID: WP_006492558.1,-,-,NAD kinase,Burkholderia cenocepacia strain K56-2 scf7180000000048,NZ_LAUA01000001,Luria-Bertani (LB) media,locus_tag:WQ49_RS01005,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",300,903
DEG1053,DEG10530049,-,Protein_ID: WP_006484983.1,-,-,ferrochelatase,Burkholderia cenocepacia strain K56-2 scf7180000000048,NZ_LAUA01000001,Luria-Bertani (LB) media,locus_tag:WQ49_RS01015,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",354,1065
DEG1053,DEG10530050,grpE,Protein_ID: WP_006484988.1,-,-,nucleotide exchange factor GrpE,Burkholderia cenocepacia strain K56-2 scf7180000000048,NZ_LAUA01000001,Luria-Bertani (LB) media,locus_tag:WQ49_RS01025,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",181,546
DEG1053,DEG10530051,dnaJ,Protein_ID: WP_006476837.1,-,-,molecular chaperone DnaJ,Burkholderia cenocepacia strain K56-2 scf7180000000048,NZ_LAUA01000001,Luria-Bertani (LB) media,locus_tag:WQ49_RS01040,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",378,1137
DEG1053,DEG10530052,panB,Protein_ID: WP_006485002.1,-,-,3-methyl-2-oxobutanoate hydroxymethyltransferase,Burkholderia cenocepacia strain K56-2 scf7180000000048,NZ_LAUA01000001,Luria-Bertani (LB) media,locus_tag:WQ49_RS01050,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",271,816
DEG1053,DEG10530053,folK,Protein_ID: WP_006476832.1,-,-,2-amino-4-hydroxy-6- hydroxymethyldihydropteridine diphosphokinase,Burkholderia cenocepacia strain K56-2 scf7180000000048,NZ_LAUA01000001,Luria-Bertani (LB) media,locus_tag:WQ49_RS01060,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",180,543
DEG1053,DEG10530054,-,Protein_ID: WP_077176019.1,-,-,DnaA regulatory inactivator Hda,Burkholderia cenocepacia strain K56-2 scf7180000000048,NZ_LAUA01000001,Luria-Bertani (LB) media,locus_tag:WQ49_RS01075,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",261,786
DEG1053,DEG10530055,-,Protein_ID: WP_004186661.1,-,-,co-chaperone GroES,Burkholderia cenocepacia strain K56-2 scf7180000000048,NZ_LAUA01000001,Luria-Bertani (LB) media,locus_tag:WQ49_RS01650,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",97,294
DEG1053,DEG10530056,groL,Protein_ID: WP_006485462.1,-,-,chaperonin GroEL,Burkholderia cenocepacia strain K56-2 scf7180000000048,NZ_LAUA01000001,Luria-Bertani (LB) media,locus_tag:WQ49_RS01655,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",546,1641
DEG1053,DEG10530057,ruvX,Protein_ID: WP_006476737.1,-,-,Holliday junction resolvase RuvX,Burkholderia cenocepacia strain K56-2 scf7180000000048,NZ_LAUA01000001,Luria-Bertani (LB) media,locus_tag:WQ49_RS01680,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",149,450
DEG1053,DEG10530058,rfbB,Protein_ID: WP_006485109.1,-,-,"dTDP-glucose 4,6-dehydratase",Burkholderia cenocepacia strain K56-2 scf7180000000048,NZ_LAUA01000001,Luria-Bertani (LB) media,locus_tag:WQ49_RS01710,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",353,1062
DEG1053,DEG10530059,rfbA,Protein_ID: WP_006485115.1,-,-,glucose-1-phosphate thymidylyltransferase RfbA,Burkholderia cenocepacia strain K56-2 scf7180000000048,NZ_LAUA01000001,Luria-Bertani (LB) media,locus_tag:WQ49_RS01715,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",297,894
DEG1053,DEG10530060,rfbC,Protein_ID: WP_006485116.1,-,-,"dTDP-4-dehydrorhamnose 3,5-epimerase",Burkholderia cenocepacia strain K56-2 scf7180000000048,NZ_LAUA01000001,Luria-Bertani (LB) media,locus_tag:WQ49_RS01720,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",183,552
DEG1053,DEG10530061,-,Protein_ID: WP_012492905.1,-,-,acetyltransferase,Burkholderia cenocepacia strain K56-2 scf7180000000048,NZ_LAUA01000001,Luria-Bertani (LB) media,locus_tag:WQ49_RS01760,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",222,669
DEG1053,DEG10530062,-,Protein_ID: WP_006485103.1,-,-,phosphomannomutase/phosphoglucomutase,Burkholderia cenocepacia strain K56-2 scf7180000000048,NZ_LAUA01000001,Luria-Bertani (LB) media,locus_tag:WQ49_RS01810,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",464,1395
DEG1053,DEG10530063,waaC,Protein_ID: WP_006485129.1,-,-,lipopolysaccharide heptosyltransferase I,Burkholderia cenocepacia strain K56-2 scf7180000000048,NZ_LAUA01000001,Luria-Bertani (LB) media,locus_tag:WQ49_RS01815,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",331,996
DEG1053,DEG10530064,-,Protein_ID: WP_012492900.1,-,-,lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase,Burkholderia cenocepacia strain K56-2 scf7180000000048,NZ_LAUA01000001,Luria-Bertani (LB) media,locus_tag:WQ49_RS01825,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",453,1362
DEG1053,DEG10530065,nusB,Protein_ID: WP_006476662.1,-,-,transcription antitermination factor NusB,Burkholderia cenocepacia strain K56-2 scf7180000000048,NZ_LAUA01000001,Luria-Bertani (LB) media,locus_tag:WQ49_RS02120,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",145,438
DEG1053,DEG10530066,-,Protein_ID: WP_006476661.1,-,-,"6,7-dimethyl-8-ribityllumazine synthase",Burkholderia cenocepacia strain K56-2 scf7180000000048,NZ_LAUA01000001,Luria-Bertani (LB) media,locus_tag:WQ49_RS02125,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",171,516
DEG1053,DEG10530067,ribD,Protein_ID: WP_006484247.1,-,-,bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase RibD,Burkholderia cenocepacia strain K56-2 scf7180000000048,NZ_LAUA01000001,Luria-Bertani (LB) media,locus_tag:WQ49_RS02145,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",373,1122
DEG1053,DEG10530068,hemL,Protein_ID: WP_006484243.1,-,-,"glutamate-1-semialdehyde 2,1-aminomutase",Burkholderia cenocepacia strain K56-2 scf7180000000048,NZ_LAUA01000001,Luria-Bertani (LB) media,locus_tag:WQ49_RS02150,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",427,1284
DEG1053,DEG10530069,trxB,Protein_ID: WP_006491171.1,-,-,thioredoxin-disulfide reductase,Burkholderia cenocepacia strain K56-2 scf7180000000048,NZ_LAUA01000001,Luria-Bertani (LB) media,locus_tag:WQ49_RS02220,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",320,963
DEG1053,DEG10530070,serS,Protein_ID: WP_006486625.1,-,-,serine--tRNA ligase,Burkholderia cenocepacia strain K56-2 scf7180000000048,NZ_LAUA01000001,Luria-Bertani (LB) media,locus_tag:WQ49_RS02245,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",433,1302
DEG1053,DEG10530071,minE,Protein_ID: WP_006486661.1,-,-,cell division topological specificity factor MinE,Burkholderia cenocepacia strain K56-2 scf7180000000048,NZ_LAUA01000001,Luria-Bertani (LB) media,locus_tag:WQ49_RS02275,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",84,255
DEG1053,DEG10530072,-,Protein_ID: WP_006486663.1,-,-,guanylate kinase,Burkholderia cenocepacia strain K56-2 scf7180000000048,NZ_LAUA01000001,Luria-Bertani (LB) media,locus_tag:WQ49_RS02350,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",227,684
DEG1053,DEG10530073,-,Protein_ID: WP_006025620.1,-,-,DNA-directed RNA polymerase subunit omega,Burkholderia cenocepacia strain K56-2 scf7180000000048,NZ_LAUA01000001,Luria-Bertani (LB) media,locus_tag:WQ49_RS02355,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",67,204
DEG1053,DEG10530074,-,Protein_ID: WP_006488658.1,-,-,ABC transporter ATP-binding protein,Burkholderia cenocepacia strain K56-2 scf7180000000049,NZ_LAUA01000002,Luria-Bertani (LB) media,locus_tag:WQ49_RS02600,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",273,822
DEG1053,DEG10530075,-,Protein_ID: WP_006493278.1,-,-,squalene/phytoene synthase family protein,Burkholderia cenocepacia strain K56-2 scf7180000000049,NZ_LAUA01000002,Luria-Bertani (LB) media,locus_tag:WQ49_RS02650,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",355,1068
